date,open,high,low,close,volume
2024-12-04 00:00:00,919.00,932.50,915.58,930.05,44669084.00
2024-12-05 00:00:00,930.00,939.98,917.60,932.88,39682714.00
2024-12-06 00:00:00,928.50,932.10,922.00,927.93,17783156.00
2024-12-09 00:00:00,926.83,940.00,924.50,935.00,26947912.00
2024-12-10 00:00:00,938.85,938.85,929.28,934.05,13325480.00
2024-12-11 00:00:00,930.85,935.95,928.38,931.55,14045426.00
2024-12-12 00:00:00,925.50,934.33,924.35,929.63,17293790.00
2024-12-13 00:00:00,931.25,937.50,914.63,935.88,19009002.00
2024-12-16 00:00:00,932.55,934.98,927.63,932.60,13107082.00
2024-12-17 00:00:00,928.18,931.18,913.25,916.63,21079532.00
2024-12-18 00:00:00,914.93,918.00,903.58,905.35,23422312.00
2024-12-19 00:00:00,899.80,900.55,889.50,896.75,25380770.00
2024-12-20 00:00:00,891.10,898.78,883.53,885.75,25692348.00
2024-12-23 00:00:00,891.00,903.00,890.65,900.50,11044592.00
2024-12-24 00:00:00,901.03,904.35,894.78,899.05,14485834.00
2024-12-26 00:00:00,899.28,906.00,890.38,895.38,10481678.00
2024-12-27 00:00:00,897.40,902.98,894.55,899.13,7259330.00
2024-12-30 00:00:00,896.10,907.50,885.50,888.95,22222218.00
2024-12-31 00:00:00,885.15,890.90,882.80,886.43,14117236.00
2025-01-01 00:00:00,886.73,897.00,880.55,891.38,7313806.00
2025-01-02 00:00:00,888.55,901.73,886.50,896.88,18558576.00
2025-01-03 00:00:00,895.50,897.63,873.15,874.60,24426194.00
2025-01-06 00:00:00,870.05,878.60,852.90,855.25,18816348.00
2025-01-07 00:00:00,857.50,860.50,850.00,856.70,13527906.00
2025-01-08 00:00:00,854.13,855.83,841.68,847.15,19738190.00
2025-01-09 00:00:00,842.08,844.50,829.05,833.90,40420222.00
2025-01-10 00:00:00,835.50,837.45,827.00,828.38,17453280.00
2025-01-13 00:00:00,820.00,823.38,812.15,815.43,21669066.00
2025-01-14 00:00:00,819.95,828.10,818.50,823.30,26661432.00
2025-01-15 00:00:00,828.25,831.35,818.15,821.53,14022892.00
2025-01-16 00:00:00,826.43,830.28,821.43,826.03,21212454.00
2025-01-17 00:00:00,821.75,825.25,814.25,818.38,23112076.00
2025-01-20 00:00:00,813.00,830.48,813.00,825.63,17557618.00
2025-01-21 00:00:00,829.13,830.53,816.53,821.20,31158144.00
2025-01-22 00:00:00,821.20,835.95,812.73,833.03,30619306.00
2025-01-23 00:00:00,843.50,843.50,825.63,832.45,34909158.00
2025-01-24 00:00:00,830.00,835.15,822.25,824.90,24236200.00
2025-01-27 00:00:00,820.55,821.80,813.00,814.90,22804166.00
2025-01-28 00:00:00,823.50,842.15,823.50,835.20,30179312.00
2025-01-29 00:00:00,837.50,840.58,834.43,838.65,12619890.00
2025-01-30 00:00:00,840.50,848.95,836.28,845.75,25744846.00
2025-01-31 00:00:00,843.63,852.35,841.98,849.38,15821686.00
2025-02-01 00:00:00,848.75,856.50,838.03,845.48,5587528.00
2025-02-03 00:00:00,835.00,843.40,831.73,839.00,20276540.00
2025-02-04 00:00:00,844.35,862.90,840.03,860.45,28616502.00
2025-02-05 00:00:00,866.50,872.10,859.45,868.90,23675506.00
2025-02-06 00:00:00,867.75,874.50,862.00,871.93,26760716.00
2025-02-07 00:00:00,875.00,883.50,862.50,866.38,23509600.00
2025-02-10 00:00:00,858.65,861.73,854.25,857.88,17195950.00
2025-02-11 00:00:00,851.50,855.50,844.35,850.70,22724704.00
2025-02-12 00:00:00,846.50,856.00,840.60,853.40,22809570.00
2025-02-13 00:00:00,849.50,857.13,846.78,848.85,12602434.00
2025-02-14 00:00:00,850.95,850.95,840.00,847.43,19959892.00
2025-02-17 00:00:00,842.60,860.00,840.63,858.68,12938946.00
2025-02-18 00:00:00,856.53,865.78,853.08,861.53,16350910.00
2025-02-19 00:00:00,858.50,868.95,856.23,863.60,11884112.00
2025-02-20 00:00:00,855.50,857.35,842.65,843.55,26390510.00
2025-02-21 00:00:00,840.45,847.48,838.63,846.25,15680940.00
2025-02-24 00:00:00,840.55,842.10,830.55,838.55,20693646.00
2025-02-25 00:00:00,835.55,844.00,835.55,841.18,24138708.00
2025-02-27 00:00:00,841.28,855.38,841.28,850.35,35786800.00
2025-02-28 00:00:00,842.50,868.63,842.50,866.20,54516728.00
2025-03-03 00:00:00,869.90,871.53,847.05,850.78,21205364.00
2025-03-04 00:00:00,849.00,857.15,846.63,855.00,19920958.00
2025-03-05 00:00:00,850.98,855.40,844.13,845.00,21583872.00
2025-03-06 00:00:00,843.50,849.95,836.13,845.60,32966088.00
2025-03-07 00:00:00,841.00,850.58,838.80,844.63,13372914.00
2025-03-10 00:00:00,844.50,849.95,841.53,843.75,15604050.00
2025-03-11 00:00:00,841.20,847.00,835.03,842.75,19898430.00
2025-03-12 00:00:00,845.78,859.25,845.78,855.58,18784106.00
2025-03-13 00:00:00,858.03,860.40,850.03,853.30,15736264.00
2025-03-17 00:00:00,852.50,862.00,852.50,855.20,18951914.00
2025-03-18 00:00:00,864.00,868.70,857.53,866.10,21907178.00
2025-03-19 00:00:00,867.50,875.50,866.10,872.05,15221406.00
2025-03-20 00:00:00,877.00,887.00,874.65,884.38,17833978.00
2025-03-21 00:00:00,877.78,887.05,877.78,885.18,33508264.00
2025-03-24 00:00:00,889.50,902.20,886.83,900.00,17393736.00
2025-03-25 00:00:00,902.45,921.85,900.75,910.73,39101416.00
2025-03-26 00:00:00,912.50,913.75,901.00,903.28,24478442.00
2025-03-27 00:00:00,900.00,920.50,899.05,912.68,41658100.00
2025-03-28 00:00:00,914.50,918.00,902.93,914.10,28773648.00
